CustomerID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,avg_order_value,clv,customer_segment,coupon_recommendation
15143.0,300.0,14,396.7,5.0,1,1,7.0,28.335714285714285,119010.0,中低价值,小额代金券
15144.0,99.0,217,6294.3,2.0,5,5,12.0,29.005990783410137,623135.7000000001,高价值,大额代金券
15145.0,118.0,67,2287.2,3.0,4,4,11.0,34.13731343283582,269889.6,中高价值,中等代金券
15146.0,239.0,91,1391.2,5.0,4,3,12.0,15.287912087912089,332496.8,高价值,大额代金券
15147.0,316.0,28,835.5,5.0,2,2,9.0,29.839285714285715,264018.0,中高价值,中等代金券
15148.0,85.0,20,507.1,2.0,2,2,6.0,25.355,43103.5,中低价值,小额代金券
15149.0,208.0,23,1368.5,4.0,2,3,9.0,59.5,284648.0,中高价值,中等代金券
15150.0,92.0,343,10046.3,2.0,5,5,12.0,29.28950437317784,924259.6,高价值,大额代金券
15152.0,84.0,271,9417.2,2.0,5,5,12.0,34.74981549815499,791044.8,高价值,大额代金券
15153.0,106.0,22,1026.5,3.0,2,3,8.0,46.65909090909091,108809.0,中低价值,小额代金券
15154.0,150.0,85,2513.8,4.0,4,4,12.0,29.574117647058827,377070.0,高价值,大额代金券
15156.0,108.0,55,1562.6,3.0,3,3,9.0,28.41090909090909,168760.8,中高价值,中等代金券
15157.0,6.0,125,2306.6,1.0,5,4,10.0,18.4528,13839.599999999999,中高价值,中等代金券
15158.0,120.0,7,129.5,3.0,1,1,5.0,18.5,15540.0,低价值,无代金券
15159.0,10.0,710,20197.5,1.0,5,5,11.0,28.447183098591548,201975.0,中高价值,中等代金券
15160.0,5.0,4,69.9,1.0,1,1,3.0,17.475,349.5,低价值,无代金券
15163.0,93.0,29,706.8,2.0,2,2,6.0,24.372413793103448,65732.4,中低价值,小额代金券
15164.0,143.0,103,3033.7,4.0,4,4,12.0,29.453398058252425,433819.1,高价值,大额代金券
15165.0,21.0,27,1346.5,1.0,2,3,6.0,49.870370370370374,28276.5,中低价值,小额代金券
15167.0,396.0,41,1096.5,5.0,3,3,11.0,26.74390243902439,434214.0,中高价值,中等代金券
15168.0,100.0,5,166.9,2.0,1,1,4.0,33.38,16690.0,低价值,无代金券
15171.0,416.0,5,188.5,5.0,1,1,7.0,37.7,78416.0,中低价值,小额代金券
15172.0,145.0,110,2296.7,4.0,4,4,12.0,20.87909090909091,333021.5,高价值,大额代金券
15174.0,397.0,11,170.4,5.0,1,1,7.0,15.490909090909092,67648.8,中低价值,小额代金券
15175.0,146.0,23,170.3,4.0,2,1,7.0,7.404347826086957,24863.800000000003,中低价值,小额代金券
15178.0,363.0,3,40.5,5.0,1,1,7.0,13.5,14701.5,中低价值,小额代金券
15179.0,93.0,93,2434.2,2.0,4,4,10.0,26.174193548387095,226380.59999999998,中高价值,中等代金券
15180.0,15.0,6,196.0,1.0,1,1,3.0,32.666666666666664,2940.0,低价值,无代金券
15181.0,141.0,16,236.1,4.0,2,1,7.0,14.75625,33290.1,中低价值,小额代金券
15182.0,229.0,29,862.5,4.0,2,2,8.0,29.74137931034483,197512.5,中低价值,小额代金券
15184.0,104.0,63,2015.3,3.0,4,4,11.0,31.988888888888887,209591.19999999998,中高价值,中等代金券
15185.0,145.0,21,488.8,4.0,2,2,8.0,23.276190476190475,70876.0,中低价值,小额代金券
15186.0,89.0,19,642.2,2.0,2,2,6.0,33.800000000000004,57155.8,中低价值,小额代金券
15187.0,90.0,91,2759.0,2.0,4,4,10.0,30.318681318681318,248310.0,中高价值,中等代金券
15189.0,85.0,212,9247.3,2.0,5,5,12.0,43.619339622641505,786020.4999999999,高价值,大额代金券
15192.0,13.0,51,1282.5,1.0,3,3,7.0,25.147058823529413,16672.5,中低价值,小额代金券
15193.0,135.0,19,1215.5,3.0,2,3,8.0,63.973684210526315,164092.5,中低价值,小额代金券
15194.0,6.0,310,7468.3,1.0,5,5,11.0,24.091290322580647,44809.8,中高价值,中等代金券
15195.0,380.0,1,27.5,5.0,1,1,7.0,27.5,10450.0,中低价值,小额代金券
15197.0,5.0,32,970.3,1.0,3,3,7.0,30.321875,4851.5,中低价值,小额代金券
15198.0,167.0,10,187.5,4.0,1,1,6.0,18.75,31312.5,中低价值,小额代金券
15199.0,134.0,13,598.0,3.0,1,2,6.0,46.0,80132.0,中低价值,小额代金券
15201.0,163.0,69,1114.6,4.0,4,3,11.0,16.153623188405795,181679.8,中高价值,中等代金券
15203.0,100.0,142,1786.6,2.0,5,4,11.0,12.581690140845069,178660.0,中高价值,中等代金券
15204.0,5.0,9,216.4,1.0,1,1,3.0,24.044444444444444,1082.0,低价值,无代金券
15205.0,159.0,37,1363.3,4.0,3,3,10.0,36.84594594594594,216764.69999999998,中高价值,中等代金券
15206.0,85.0,9,241.5,2.0,1,1,4.0,26.833333333333332,20527.5,低价值,无代金券
15208.0,1.0,42,2046.8,1.0,3,4,8.0,48.733333333333334,2046.8,中低价值,小额代金券
15210.0,300.0,20,1268.2,5.0,2,3,10.0,63.410000000000004,380460.0,中高价值,中等代金券
15211.0,13.0,52,2857.8,1.0,3,4,8.0,54.95769230769231,37151.4,中低价值,小额代金券
15212.0,326.0,5,181.5,5.0,1,1,7.0,36.3,59169.0,中低价值,小额代金券
15213.0,393.0,24,372.9,5.0,2,1,8.0,15.5375,146549.69999999998,中低价值,小额代金券
15214.0,85.0,110,2663.7,2.0,4,4,10.0,24.215454545454545,226414.49999999997,中高价值,中等代金券
15215.0,121.0,35,1808.4,3.0,3,4,10.0,51.66857142857143,218816.40000000002,中高价值,中等代金券
15216.0,163.0,2,96.0,4.0,1,1,6.0,48.0,15648.0,中低价值,小额代金券
15218.0,85.0,166,5134.4,2.0,5,5,12.0,30.93012048192771,436423.99999999994,高价值,大额代金券
15219.0,251.0,9,889.5,5.0,1,2,8.0,98.83333333333333,223264.5,中低价值,小额代金券
15220.0,126.0,117,2994.1,3.0,4,4,11.0,25.59059829059829,377256.6,中高价值,中等代金券
15221.0,14.0,5,635.5,1.0,1,2,4.0,127.1,8897.0,低价值,无代金券
15222.0,393.0,5,67.2,5.0,1,1,7.0,13.440000000000001,26409.600000000002,中低价值,小额代金券
15223.0,300.0,20,817.3,5.0,2,2,9.0,40.864999999999995,245190.0,中高价值,中等代金券
15224.0,6.0,14,449.9,1.0,1,2,4.0,32.135714285714286,2699.3999999999996,低价值,无代金券
15225.0,309.0,23,793.5,5.0,2,2,9.0,34.5,245191.5,中高价值,中等代金券
15226.0,385.0,8,307.4,5.0,1,1,7.0,38.425,118348.99999999999,中低价值,小额代金券
15227.0,112.0,58,2655.5,3.0,3,4,10.0,45.78448275862069,297416.0,中高价值,中等代金券
15228.0,141.0,125,3981.9,4.0,5,5,14.0,31.8552,561447.9,高价值,大额代金券
15230.0,314.0,23,409.8,5.0,2,2,9.0,17.817391304347826,128677.2,中高价值,中等代金券
15232.0,188.0,31,319.5,4.0,3,1,8.0,10.306451612903226,60066.0,中低价值,小额代金券
15234.0,379.0,14,235.6,5.0,1,1,7.0,16.82857142857143,89292.40000000001,中低价值,小额代金券
15235.0,0.0,143,4276.5,1.0,5,5,11.0,29.905594405594407,0.0,中高价值,中等代金券
15236.0,373.0,15,245.8,5.0,2,1,8.0,16.386666666666667,91683.40000000001,中低价值,小额代金券
15237.0,153.0,99,2495.2,4.0,4,4,12.0,25.204040404040402,381765.6,高价值,大额代金券
15238.0,104.0,50,2403.7999999999997,3.0,3,4,10.0,48.07599999999999,249995.19999999998,中高价值,中等代金券
15239.0,85.0,49,964.2,2.0,3,3,8.0,19.677551020408163,81957.0,中低价值,小额代金券
15240.0,119.0,78,2018.9,3.0,4,4,11.0,25.883333333333333,240249.09999999998,中高价值,中等代金券
15241.0,141.0,110,2070.2,4.0,4,4,12.0,18.819999999999997,291898.19999999995,高价值,大额代金券
15243.0,149.0,22,539.0,4.0,2,2,8.0,24.5,80311.0,中低价值,小额代金券
15244.0,140.0,34,795.8,4.0,3,2,9.0,23.405882352941177,111412.0,中高价值,中等代金券
15245.0,208.0,89,1670.0,4.0,4,3,11.0,18.764044943820224,347360.0,中高价值,中等代金券
15246.0,6.0,33,984.5,1.0,3,3,7.0,29.833333333333332,5907.0,中低价值,小额代金券
15247.0,197.0,6,125.0,4.0,1,1,6.0,20.833333333333332,24625.0,中低价值,小额代金券
15249.0,106.0,350,9813.0,3.0,5,5,13.0,28.037142857142857,1040178.0,高价值,大额代金券
15251.0,84.0,111,4291.0,2.0,4,5,11.0,38.65765765765766,360444.0,中高价值,中等代金券
15252.0,112.0,44,907.6,3.0,3,2,8.0,20.62727272727273,101651.2,中低价值,小额代金券
15253.0,92.0,53,888.6,2.0,3,2,7.0,16.766037735849057,81751.2,中低价值,小额代金券
15254.0,202.0,18,365.4,4.0,2,1,7.0,20.299999999999997,73810.79999999999,中低价值,小额代金券
15255.0,141.0,47,1293.0,4.0,3,3,10.0,27.51063829787234,182313.0,中高价值,中等代金券
15256.0,223.0,6,109.0,4.0,1,1,6.0,18.166666666666668,24307.0,中低价值,小额代金券
15257.0,386.0,7,2167.0,5.0,1,4,10.0,309.57142857142856,836462.0,中高价值,中等代金券
15258.0,243.0,34,1916.8,5.0,3,4,12.0,56.37647058823529,465782.39999999997,高价值,大额代金券
15260.0,20.0,77,2670.6,1.0,4,4,9.0,34.68311688311688,53412.0,中高价值,中等代金券
15261.0,210.0,19,227.9,4.0,2,1,7.0,11.994736842105263,47859.0,中低价值,小额代金券
15262.0,398.0,10,329.5,5.0,1,1,7.0,32.95,131141.0,中低价值,小额代金券
15263.0,181.0,12,354.9,4.0,1,1,6.0,29.575,64236.899999999994,中低价值,小额代金券
15264.0,139.0,23,531.3,4.0,2,2,8.0,23.099999999999998,73850.7,中低价值,小额代金券
15265.0,226.0,82,3751.0,4.0,4,5,13.0,45.74390243902439,847726.0,高价值,大额代金券
15266.0,413.0,6,405.0,5.0,1,2,8.0,67.5,167265.0,中低价值,小额代金券
15267.0,97.0,11,201.9,2.0,1,1,4.0,18.354545454545455,19584.3,低价值,无代金券
15269.0,98.0,2,1499.5,2.0,1,3,6.0,749.75,146951.0,中低价值,小额代金券
15270.0,90.0,41,2703.4,2.0,3,4,9.0,65.93658536585366,243306.0,中高价值,中等代金券
15271.0,13.0,274,7498.1,1.0,5,5,11.0,27.365328467153287,97475.3,中高价值,中等代金券
15272.0,133.0,63,2595.0,3.0,4,4,11.0,41.19047619047619,345135.0,中高价值,中等代金券
15274.0,93.0,47,967.7,2.0,3,3,8.0,20.58936170212766,89996.1,中低价值,小额代金券
15275.0,112.0,41,1335.4,3.0,3,3,9.0,32.57073170731707,149564.80000000002,中高价值,中等代金券
15276.0,141.0,52,1250.5,4.0,3,3,10.0,24.048076923076923,176320.5,中高价值,中等代金券
15277.0,121.0,12,212.5,3.0,1,1,5.0,17.708333333333332,25712.5,低价值,无代金券
15279.0,2.0,19,733.6,1.0,2,2,5.0,38.61052631578948,1467.2000000000003,低价值,无代金券
15280.0,247.0,16,128.7,5.0,2,1,8.0,8.04375,31788.899999999998,中低价值,小额代金券
15281.0,143.0,139,5441.6,4.0,5,5,14.0,39.14820143884892,778148.8,高价值,大额代金券
15286.0,124.0,3,133.5,3.0,1,1,5.0,44.5,16554.0,低价值,无代金券
15287.0,97.0,20,511.8,2.0,2,2,6.0,25.59,49644.6,中低价值,小额代金券
15288.0,13.0,88,2926.2,1.0,4,4,9.0,33.252272727272725,38040.6,中高价值,中等代金券
15289.0,104.0,58,715.8,3.0,3,2,8.0,12.341379310344827,74443.2,中低价值,小额代金券
15290.0,7.0,204,6631.4,1.0,5,5,11.0,32.50686274509804,46419.8,中高价值,中等代金券
15291.0,5.0,103,5246.3,1.0,4,5,10.0,50.93495145631068,26231.5,中高价值,中等代金券
15292.0,276.0,25,1158.2,5.0,2,3,10.0,46.328,319663.2,中高价值,中等代金券
15296.0,125.0,194,6746.6,3.0,5,5,13.0,34.77628865979381,843324.9999999999,高价值,大额代金券
15297.0,85.0,39,1066.4,2.0,3,3,8.0,27.343589743589746,90644.00000000001,中低价值,小额代金券
15298.0,14.0,192,4592.5,1.0,5,5,11.0,23.919270833333332,64295.0,中高价值,中等代金券
15299.0,20.0,7,6196.099999999999,1.0,1,5,7.0,885.1571428571427,123921.99999999999,中低价值,小额代金券
15300.0,139.0,28,801.4,4.0,2,2,8.0,28.62142857142857,111394.59999999999,中低价值,小额代金券
15301.0,16.0,243,7301.2,1.0,5,5,11.0,30.046090534979424,116819.2,中高价值,中等代金券
15303.0,365.0,31,1190.6,5.0,3,3,11.0,38.406451612903226,434568.99999999994,中高价值,中等代金券
15304.0,16.0,23,1717.5,1.0,2,3,6.0,74.67391304347827,27480.0,中低价值,小额代金券
15306.0,139.0,58,1537.6,4.0,3,3,10.0,26.510344827586206,213726.4,中高价值,中等代金券
15307.0,170.0,12,809.5,4.0,1,2,7.0,67.45833333333333,137615.0,中低价值,小额代金券
15308.0,377.0,19,766.4,5.0,2,2,9.0,40.33684210526316,288932.8,中高价值,中等代金券
15311.0,0.0,2379,59618.6,1.0,5,5,11.0,25.06036149642707,0.0,中高价值,中等代金券
15312.0,2.0,47,1114.9,1.0,3,3,7.0,23.721276595744683,2229.8,中低价值,小额代金券
15313.0,185.0,1,20.8,4.0,1,1,6.0,20.8,3848.0,中低价值,小额代金券
15314.0,274.0,24,411.3,5.0,2,2,9.0,17.1375,112696.19999999998,中高价值,中等代金券
15315.0,139.0,37,326.5,4.0,3,1,8.0,8.824324324324325,45383.5,中低价值,小额代金券
15316.0,401.0,1,16.5,5.0,1,1,7.0,16.5,6616.5,中低价值,小额代金券
15318.0,381.0,33,193.3,5.0,3,1,9.0,5.857575757575758,73647.3,中高价值,中等代金券
15319.0,386.0,16,518.6,5.0,2,2,9.0,32.4125,200179.6,中高价值,中等代金券
15320.0,119.0,36,1102.9,3.0,3,3,9.0,30.636111111111113,131245.1,中高价值,中等代金券
15321.0,145.0,95,3254.4,4.0,4,4,12.0,34.25684210526316,471888.0,高价值,大额代金券
15322.0,160.0,42,1307.1,4.0,3,3,10.0,31.12142857142857,209136.0,中高价值,中等代金券
15325.0,178.0,49,533.9,4.0,3,2,9.0,10.895918367346939,95034.2,中高价值,中等代金券
15326.0,408.0,29,421.1,5.0,2,2,9.0,14.520689655172415,171808.80000000002,中高价值,中等代金券
15327.0,127.0,10,439.7,3.0,1,2,6.0,43.97,55841.9,中低价值,小额代金券
15329.0,114.0,57,2105.5,3.0,3,4,10.0,36.93859649122807,240027.0,中高价值,中等代金券
15330.0,106.0,13,72.9,3.0,1,1,5.0,5.607692307692308,7727.400000000001,低价值,无代金券
15332.0,14.0,35,994.4,1.0,3,3,7.0,28.41142857142857,13921.6,中低价值,小额代金券
15333.0,283.0,16,474.2,5.0,2,2,9.0,29.6375,134198.6,中高价值,中等代金券
15334.0,231.0,99,1481.4,5.0,4,3,12.0,14.963636363636365,342203.4,高价值,大额代金券
15335.0,128.0,36,1013.9,3.0,3,3,9.0,28.163888888888888,129779.2,中高价值,中等代金券
15339.0,141.0,86,2041.6,4.0,4,4,12.0,23.73953488372093,287865.6,高价值,大额代金券
15341.0,155.0,17,505.2,4.0,2,2,8.0,29.71764705882353,78306.0,中低价值,小额代金券
15342.0,204.0,24,568.4,4.0,2,2,8.0,23.683333333333334,115953.59999999999,中低价值,小额代金券
15343.0,163.0,21,1342.0,4.0,2,3,9.0,63.904761904761905,218746.0,中高价值,中等代金券
15344.0,107.0,26,1965.4,3.0,2,4,9.0,75.5923076923077,210297.80000000002,中高价值,中等代金券
15345.0,120.0,20,1546.1,3.0,2,3,8.0,77.30499999999999,185532.0,中低价值,小额代金券
15346.0,407.0,17,436.9,5.0,2,2,9.0,25.7,177818.3,中高价值,中等代金券
15347.0,14.0,5,113.5,1.0,1,1,3.0,22.7,1589.0,低价值,无代金券
15348.0,147.0,9,190.2,4.0,1,1,6.0,21.133333333333333,27959.399999999998,中低价值,小额代金券
15349.0,233.0,72,2117.0,5.0,4,4,13.0,29.40277777777778,493261.0,高价值,大额代金券
15350.0,21.0,5,133.5,1.0,1,1,3.0,26.7,2803.5,低价值,无代金券
15351.0,17.0,225,6365.6,1.0,5,5,11.0,28.291555555555558,108215.20000000001,中高价值,中等代金券
15353.0,15.0,63,2087.1,1.0,4,4,9.0,33.128571428571426,31306.5,中高价值,中等代金券
15355.0,104.0,14,856.0,3.0,1,2,6.0,61.142857142857146,89024.0,中低价值,小额代金券
15356.0,8.0,519,10372.4,1.0,5,5,11.0,19.985356454720616,82979.2,中高价值,中等代金券
15358.0,13.0,551,10964.5,1.0,5,5,11.0,19.899274047186932,142538.5,中高价值,中等代金券
15360.0,114.0,13,305.7,3.0,1,1,5.0,23.515384615384615,34849.799999999996,低价值,无代金券
15361.0,10.0,7,94.1,1.0,1,1,3.0,13.442857142857141,941.0,低价值,无代金券
15363.0,20.0,16,478.0,1.0,2,2,5.0,29.875,9560.0,低价值,无代金券
15364.0,170.0,29,573.6,4.0,2,2,8.0,19.779310344827586,97512.0,中低价值,小额代金券
15365.0,100.0,114,3520.8,2.0,4,4,10.0,30.88421052631579,352080.0,中高价值,中等代金券
15366.0,6.0,44,1088.4,1.0,3,3,7.0,24.736363636363638,6530.400000000001,中低价值,小额代金券
15367.0,133.0,95,2805.5,3.0,4,4,11.0,29.53157894736842,373131.5,中高价值,中等代金券
15368.0,96.0,4,142.4,2.0,1,1,4.0,35.6,13670.400000000001,低价值,无代金券
15370.0,115.0,94,3571.3,3.0,4,4,11.0,37.992553191489364,410699.5,中高价值,中等代金券
15372.0,212.0,27,222.7,4.0,2,1,7.0,8.248148148148148,47212.4,中低价值,小额代金券
15373.0,7.0,132,6865.8,1.0,5,5,11.0,52.013636363636365,48060.6,中高价值,中等代金券
15374.0,204.0,3,114.5,4.0,1,1,6.0,38.166666666666664,23358.0,中低价值,小额代金券
15376.0,115.0,117,3387.5,3.0,4,4,11.0,28.95299145299145,389562.5,中高价值,中等代金券
15379.0,6.0,194,4927.5,1.0,5,5,11.0,25.399484536082475,29565.0,中高价值,中等代金券
15380.0,13.0,36,2210.6,1.0,3,4,8.0,61.40555555555555,28737.8,中低价值,小额代金券
15381.0,288.0,8,496.0,5.0,1,2,8.0,62.0,142848.0,中低价值,小额代金券
15382.0,89.0,302,7359.0,2.0,5,5,12.0,24.367549668874172,654951.0,高价值,大额代金券
15384.0,7.0,41,763.3,1.0,3,2,6.0,18.617073170731707,5343.099999999999,中低价值,小额代金券
15385.0,115.0,12,266.4,3.0,1,1,5.0,22.2,30635.999999999996,低价值,无代金券
15386.0,261.0,31,429.8,5.0,3,2,10.0,13.864516129032259,112177.8,中高价值,中等代金券
15388.0,373.0,10,206.3,5.0,1,1,7.0,20.630000000000003,76949.90000000001,中低价值,小额代金券
15389.0,247.0,1,12.5,5.0,1,1,7.0,12.5,3087.5,中低价值,小额代金券
15392.0,8.0,84,1800.2,1.0,4,4,9.0,21.43095238095238,14401.6,中高价值,中等代金券
15393.0,92.0,12,189.4,2.0,1,1,4.0,15.783333333333333,17424.8,低价值,无代金券
15394.0,6.0,85,2753.7,1.0,4,4,9.0,32.39647058823529,16522.199999999997,中高价值,中等代金券
15395.0,400.0,7,458.0,5.0,1,2,8.0,65.42857142857143,183200.0,中低价值,小额代金券
15396.0,187.0,14,503.9,4.0,1,2,7.0,35.99285714285714,94229.3,中低价值,小额代金券
15397.0,365.0,6,296.0,5.0,1,1,7.0,49.333333333333336,108040.0,中低价值,小额代金券
15398.0,92.0,73,1967.2,2.0,4,4,10.0,26.947945205479453,180982.4,中高价值,中等代金券
15399.0,97.0,50,954.9,2.0,3,3,8.0,19.098,92625.3,中低价值,小额代金券
15400.0,167.0,12,252.5,4.0,1,1,6.0,21.041666666666668,42167.5,中低价值,小额代金券
15402.0,223.0,42,1473.2,4.0,3,3,10.0,35.076190476190476,328523.60000000003,中高价值,中等代金券
15405.0,265.0,8,288.0,5.0,1,1,7.0,36.0,76320.0,中低价值,小额代金券
15406.0,106.0,53,1730.2,3.0,3,3,9.0,32.64528301886793,183401.20000000004,中高价值,中等代金券
15407.0,108.0,153,5961.9,3.0,5,5,13.0,38.96666666666666,643885.2,高价值,大额代金券
15408.0,367.0,34,1521.9,5.0,3,3,11.0,44.76176470588236,558537.3,中高价值,中等代金券
15410.0,159.0,122,4740.7,4.0,5,5,14.0,38.85819672131147,753771.2999999999,高价值,大额代金券
15411.0,102.0,99,4073.1,2.0,4,5,11.0,41.14242424242424,415456.2,中高价值,中等代金券
15412.0,246.0,10,347.1,5.0,1,1,7.0,34.71,85386.6,中低价值,小额代金券
15414.0,84.0,39,1252.5,2.0,3,3,8.0,32.11538461538461,105210.0,中低价值,小额代金券
15415.0,388.0,48,837.9,5.0,3,2,10.0,17.45625,325105.2,中高价值,中等代金券
15416.0,139.0,192,6272.0,4.0,5,5,14.0,32.666666666666664,871808.0,高价值,大额代金券
15417.0,160.0,28,524.6,4.0,2,2,8.0,18.735714285714288,83936.0,中低价值,小额代金券
15419.0,99.0,8,104.9,2.0,1,1,4.0,13.1125,10385.1,低价值,无代金券
15421.0,143.0,53,1417.3,4.0,3,3,10.0,26.741509433962264,202673.9,中高价值,中等代金券
15422.0,398.0,6,181.0,5.0,1,1,7.0,30.166666666666668,72038.0,中低价值,小额代金券
15423.0,113.0,2,78.6,3.0,1,1,5.0,39.3,8881.8,低价值,无代金券
15424.0,,17,295.6,,2,1,,17.38823529411765,,,
15426.0,17.0,292,7848.3,1.0,5,5,11.0,26.877739726027396,133421.1,中高价值,中等代金券
15427.0,108.0,306,6484.3,3.0,5,5,13.0,21.190522875816995,700304.4,高价值,大额代金券
15428.0,90.0,6,111.8,2.0,1,1,4.0,18.633333333333333,10062.0,低价值,无代金券
15429.0,102.0,82,1695.7,2.0,4,3,9.0,20.679268292682927,172961.4,中高价值,中等代金券
15432.0,98.0,10,290.9,2.0,1,1,4.0,29.089999999999996,28508.199999999997,低价值,无代金券
15433.0,288.0,41,515.5,5.0,3,2,10.0,12.573170731707316,148464.0,中高价值,中等代金券
15434.0,106.0,55,1787.6,3.0,3,4,10.0,32.50181818181818,189485.59999999998,中高价值,中等代金券
15435.0,97.0,29,1083.2,2.0,2,3,7.0,37.351724137931036,105070.40000000001,中低价值,小额代金券
15436.0,87.0,329,7036.6,2.0,5,5,12.0,21.387841945288756,612184.2000000001,高价值,大额代金券
15437.0,365.0,45,1280.4,5.0,3,3,11.0,28.453333333333337,467346.00000000006,中高价值,中等代金券
15438.0,206.0,25,884.4,4.0,2,2,8.0,35.376,182186.4,中低价值,小额代金券
15440.0,129.0,62,1450.0,3.0,4,3,10.0,23.387096774193548,187050.0,中高价值,中等代金券
15442.0,323.0,2,99.0,5.0,1,1,7.0,49.5,31977.0,中低价值,小额代金券
15443.0,87.0,382,11332.6,2.0,5,5,12.0,29.66649214659686,985936.2000000001,高价值,大额代金券
15444.0,84.0,219,6133.8,2.0,5,5,12.0,28.008219178082193,515239.2,高价值,大额代金券
15445.0,367.0,5,277.5,5.0,1,1,7.0,55.5,101842.5,中低价值,小额代金券
15447.0,406.0,9,280.9,5.0,1,1,7.0,31.21111111111111,114045.4,中低价值,小额代金券
15448.0,387.0,28,1001.8,5.0,2,3,10.0,35.778571428571425,387696.6,中高价值,中等代金券
15449.0,102.0,60,1140.7,2.0,4,3,9.0,19.011666666666667,116351.40000000001,中高价值,中等代金券
15450.0,105.0,30,651.8,3.0,3,2,8.0,21.726666666666667,68439.0,中低价值,小额代金券
15452.0,104.0,58,1502.1,3.0,3,3,9.0,25.898275862068964,156218.4,中高价值,中等代金券
15453.0,110.0,286,7279.6,3.0,5,5,13.0,25.453146853146855,800756.0,高价值,大额代金券
15454.0,20.0,25,695.5,1.0,2,2,5.0,27.82,13910.0,低价值,无代金券
15456.0,7.0,60,963.0,1.0,4,3,8.0,16.05,6741.0,中低价值,小额代金券
15457.0,365.0,58,1091.9,5.0,3,3,11.0,18.82586206896552,398543.50000000006,中高价值,中等代金券
15458.0,100.0,7,85.7,2.0,1,1,4.0,12.242857142857144,8570.0,低价值,无代金券
15460.0,2.0,58,1640.4,1.0,3,3,7.0,28.282758620689656,3280.8,中低价值,小额代金券
15462.0,169.0,11,170.5,4.0,1,1,6.0,15.5,28814.5,中低价值,小额代金券
15463.0,104.0,7,129.9,3.0,1,1,5.0,18.557142857142857,13509.6,低价值,无代金券
15464.0,413.0,157,6611.1,5.0,5,5,15.0,42.10891719745223,2730384.3000000003,高价值,大额代金券
15465.0,7.0,97,6497.8,1.0,4,5,10.0,66.98762886597939,45484.600000000006,中高价值,中等代金券
15466.0,160.0,57,1088.0,4.0,3,3,10.0,19.087719298245613,174080.0,中高价值,中等代金券
15467.0,84.0,52,1174.3,2.0,3,3,8.0,22.582692307692305,98641.2,中低价值,小额代金券
15468.0,126.0,24,1076.6,3.0,2,3,8.0,44.85833333333333,135651.59999999998,中低价值,小额代金券
15469.0,125.0,24,1441.0,3.0,2,3,8.0,60.041666666666664,180125.0,中低价值,小额代金券
15471.0,380.0,77,1539.4,5.0,4,3,12.0,19.992207792207793,584972.0,高价值,大额代金券
15472.0,188.0,76,1739.8,4.0,4,3,11.0,22.892105263157895,327082.39999999997,中高价值,中等代金券
15473.0,89.0,11,292.5,2.0,1,1,4.0,26.59090909090909,26032.5,低价值,无代金券
15475.0,153.0,29,529.8,4.0,2,2,8.0,18.268965517241377,81059.4,中低价值,小额代金券
15478.0,115.0,46,1620.7,3.0,3,3,9.0,35.232608695652175,186380.5,中高价值,中等代金券
15480.0,191.0,45,1918.7,4.0,3,4,11.0,42.63777777777778,366471.7,中高价值,中等代金券
15482.0,6.0,98,3754.2,1.0,4,5,10.0,38.30816326530612,22525.199999999997,中高价值,中等代金券
15483.0,236.0,88,1437.1,5.0,4,3,12.0,16.330681818181816,339155.6,高价值,大额代金券
15484.0,93.0,188,4089.9,2.0,5,5,12.0,21.754787234042553,380360.7,高价值,大额代金券
15485.0,21.0,86,2736.2,1.0,4,4,9.0,31.81627906976744,57460.2,中高价值,中等代金券
15488.0,167.0,2,160.6,4.0,1,1,6.0,80.3,26820.2,中低价值,小额代金券
15489.0,97.0,50,1489.0,2.0,3,3,8.0,29.78,144433.0,中低价值,小额代金券
15491.0,170.0,154,5998.9,4.0,5,5,14.0,38.9538961038961,1019812.9999999999,高价值,大额代金券
15492.0,103.0,35,888.6,3.0,3,2,8.0,25.388571428571428,91525.8,中低价值,小额代金券
15493.0,107.0,297,13192.9,3.0,5,5,13.0,44.42053872053872,1411640.3,高价值,大额代金券
15494.0,96.0,125,2987.7,2.0,5,4,11.0,23.9016,286819.19999999995,中高价值,中等代金券
15497.0,92.0,15,539.0,2.0,2,2,6.0,35.93333333333333,49588.0,中低价值,小额代金券
15498.0,14.0,512,16275.5,1.0,5,5,11.0,31.7880859375,227857.0,中高价值,中等代金券
15500.0,93.0,68,3101.7,2.0,4,4,10.0,45.61323529411764,288458.1,中高价值,中等代金券
15502.0,16.0,213,41939.6,1.0,5,5,11.0,196.89953051643192,671033.6,中高价值,中等代金券
15503.0,20.0,70,1437.2,1.0,4,3,8.0,20.531428571428574,28744.000000000007,中低价值,小额代金券
15504.0,156.0,13,290.1,4.0,1,1,6.0,22.315384615384616,45255.600000000006,中低价值,小额代金券
15505.0,127.0,97,2281.5,3.0,4,4,11.0,23.52061855670103,289750.5,中高价值,中等代金券
15506.0,97.0,164,2923.0,2.0,5,4,11.0,17.823170731707318,283531.0,中高价值,中等代金券
15507.0,246.0,46,1864.5,5.0,3,4,12.0,40.53260869565217,458667.0,高价值,大额代金券
15508.0,265.0,92,3121.2,5.0,4,4,13.0,33.926086956521736,827118.0,高价值,大额代金券
15510.0,406.0,1,1250.0,5.0,1,3,9.0,1250.0,507500.0,中高价值,中等代金券
